"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:39:52.203Z","info","/lead/finance?sales=678f88e486716ea1911e8938&status=Sold&startDate=Wed+Jan+01+2025+00%3A00%3A00+GMT%2B0600+%28Bangladesh+Standard+Time%29&endDate=Sun+Aug+31+2025+00%3A00%3A00+GMT%2B0600+%28Bangladesh+Standard+Time%29","GET",50,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:40:32.315Z","info","/lead/6856489cf3ddfbce29730b1c","GET",108,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:40:33.423Z","info","/meeting/6856489df3ddfbce29730b21","GET",11,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:42:27.320Z","info","/lead/conversation/67d18d033ea2878fd16ddd87/mark-messages-seen","PUT",373,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:42:27.612Z","info","/lead/67d18d033ea2878fd16ddd87","GET",507,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:42:27.620Z","info","/lead/conversation/67d18d033ea2878fd16ddd87/messages/","GET",338,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:42:27.886Z","info","/meta-ads/for-lead/67d18d033ea2878fd16ddd87","GET",552,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:42:27.890Z","info","/lead/conversation/67b2240ff7188ebe4c6992ef/mark-messages-seen","PUT",428,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:42:27.904Z","info","/lead/67b2240ff7188ebe4c6992ef","GET",284,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:42:27.909Z","info","/lead/conversation/67b2240ff7188ebe4c6992ef/messages/","GET",32,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:42:27.929Z","info","/meta-ads/for-lead/67b2240ff7188ebe4c6992ef","GET",30,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:42:29.269Z","info","/lead/67b2240ff7188ebe4c6992ef","GET",11,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:42:29.403Z","info","/images/image_1742445783587.png","GET",0,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:42:42.925Z","info","/images/image_1742528979946.jpg","GET",3,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:42:43.061Z","info","/notifications/67dce1ea31e5cb89facb0d1e","GET",135,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:42:43.173Z","info","/users/departments/67729fadd109caaa71240165","GET",136,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:42:43.199Z","info","/lead/conversation/67b2240ff7188ebe4c6992ef/messages/","GET",135,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:42:43.311Z","info","/lead/67b2240ff7188ebe4c6992ef","GET",259,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:42:43.317Z","info","/meta-ads/for-lead/","GET",156,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:42:43.470Z","info","/lead/conversation?page=1&limit=1200","GET",540,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:42:43.800Z","info","/meta-ads/for-lead/67b2240ff7188ebe4c6992ef","GET",18,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:42:52.792Z","info","/profile_pictures/2078095355564923.jpg","GET",2,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:42:52.795Z","info","/profile_pictures/289500500919707.jpg","GET",0,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:42:52.796Z","info","/images/image_1742445783587.png","GET",1,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:43:26.791Z","info","/users/logout","POST",4,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:43:27.306Z","info","/users/login","POST",506,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:43:27.568Z","info","/images/image_1729451457799.png","GET",7,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:43:27.594Z","info","/dashboard/notifications","GET",24,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:43:27.637Z","info","/users/device-token","POST",30,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:43:27.640Z","info","/dashboard/meetings?timeLength=month&mode=team","GET",42,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:43:27.712Z","info","/dashboard/date-wise-lead-data?startDate=2025-07-01&endDate=2025-07-03","GET",126,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:43:29.224Z","info","/dashboard/cre-performance?startDate=2025-07-01&endDate=2025-07-03","GET",1652,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:43:29.476Z","info","/images/image_1735566511088.png","GET",4,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:43:29.486Z","info","/images/image_1739601147125.png","GET",8,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:43:29.491Z","info","/images/image_1742528979946.jpg","GET",4,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:43:29.529Z","info","/settings/lead","GET",1951,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:43:32.127Z","info","/images/image_1742528979946.jpg","GET",3,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:43:32.153Z","info","/notifications/67dce1ea31e5cb89facb0d1e","GET",26,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:43:32.179Z","info","/users/departments/67729fadd109caaa71240165","GET",40,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:43:32.182Z","info","/lead/conversation/67b2240ff7188ebe4c6992ef/messages/","GET",27,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:43:32.189Z","info","/lead/67b2240ff7188ebe4c6992ef","GET",45,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:43:32.223Z","info","/meta-ads/for-lead/","GET",8,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:43:32.301Z","info","/lead/conversation?page=1&limit=1200","GET",166,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:43:33.910Z","info","/profile_pictures/2078095355564923.jpg","GET",1,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:43:33.945Z","info","/lead/finance?startDate=2025-07-01&endDate=2025-07-31","GET",174,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:43:34.162Z","info","/lead/finance","GET",437,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:43:36.106Z","info","/profile_pictures/289500500919707.jpg","GET",1,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:43:36.176Z","info","/meta-ads/for-lead/67b2240ff7188ebe4c6992ef","GET",17,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:43:43.036Z","info","/images/image_1742445783587.png","GET",6,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:43:43.417Z","info","/lead/finance?startDate=Sun+Jun+01+2025+00%3A00%3A00+GMT%2B0600+%28Bangladesh+Standard+Time%29&endDate=Mon+Jun+30+2025+00%3A00%3A00+GMT%2B0600+%28Bangladesh+Standard+Time%29","GET",389,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:43:52.699Z","info","/images/image_1738672635152.png","GET",1,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:43:52.701Z","info","/images/image_1737191072164.png","GET",1,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:43:52.704Z","info","/images/image_1735567335950.png","GET",13,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:43:52.708Z","info","/images/image_1738390967808.png","GET",13,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:43:52.710Z","info","/images/image_1737459937929.png","GET",16,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:43:52.712Z","info","/images/image_1735567145979.png","GET",15,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:43:52.762Z","info","/lead/67fc98a0ef9df6c7a83eb163","GET",26,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:43:52.786Z","info","/images/image_1735566882610.png","GET",47,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:43:52.831Z","info","/images/image_1737459653547.png","GET",27,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:43:53.340Z","info","/meeting/67fcad86ef9df6c7a80111be","GET",11,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:43:53.520Z","info","/images/image_1735566725892.png","GET",6,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:51:27.811Z","info","/dashboard/meetings?timeLength=month&mode=team","GET",288,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:51:28.024Z","info","/dashboard/notifications","GET",668,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:51:29.432Z","info","/dashboard/cre-performance/6772a4bed109caaa71261dc8?startDate=2025-07-01&endDate=2025-07-03","GET",2253,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:51:29.482Z","info","/settings/lead","GET",2257,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:52:27.952Z","info","/users/login","POST",366,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:52:28.413Z","info","/images/image_1739601147125.png","GET",5,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:52:28.435Z","info","/notifications/67b035180006e9866cbba721","GET",34,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:52:28.499Z","info","/dashboard/meetings?timeLength=month&mode=team","GET",62,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:52:28.628Z","info","/dashboard/notifications","GET",210,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:52:29.691Z","info","/dashboard/cre-performance/67b035180006e9866cbba721?startDate=2025-07-01&endDate=2025-07-03","GET",1264,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:52:29.941Z","info","/settings/lead","GET",1538,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:52:34.759Z","info","/users/departments/67729fadd109caaa71240165","GET",15,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:52:34.891Z","info","/lead/conversation?page=1&limit=1200","GET",148,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:52:35.935Z","info","/users/departments/67729fadd109caaa71240165","GET",8,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:52:36.233Z","info","/lead/conversation?page=1&limit=1200","GET",231,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:52:37.674Z","info","/images/image_1735566511088.png","GET",1,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:52:41.275Z","info","/profile_pictures/2078095355564923.jpg","GET",1,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:52:41.277Z","info","/profile_pictures/289500500919707.jpg","GET",2,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:57:05.267Z","info","/users?departmentName=CRE","GET",376,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:57:05.285Z","info","/meta-ads","GET",390,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:57:17.406Z","info","/lead?page=1&limit=20&startDate=2025-07-03&endDate=2025-07-03","GET",12519,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:57:27.400Z","info","/lead?page=1&limit=20&startDate=2025-07-03&endDate=2025-07-03&assignedCre=67b035180006e9866cbba721","GET",22385,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:57:27.584Z","info","/lead/reminders?startDate=2025-07-03&endDate=2025-07-03","GET",22042,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T05:57:27.597Z","info","/lead/reminders?startDate=2025-07-03&endDate=2025-07-03&assignedCre=67b035180006e9866cbba721","GET",21788,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:03:28.965Z","info","/images/image_1742528979946.jpg","GET",1,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:03:28.999Z","info","/notifications/67dce1ea31e5cb89facb0d1e","GET",31,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:03:29.005Z","info","/lead/conversation/67b2240ff7188ebe4c6992ef/messages/","GET",27,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:03:29.015Z","info","/users/departments/67729fadd109caaa71240165","GET",32,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:03:29.021Z","info","/lead/67b2240ff7188ebe4c6992ef","GET",33,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:03:29.119Z","info","/lead/conversation?page=1&limit=1200","GET",147,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:03:29.131Z","info","/meta-ads/for-lead/","GET",5,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:03:30.147Z","info","/meta-ads/for-lead/67b2240ff7188ebe4c6992ef","GET",11,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:03:30.448Z","info","/images/image_1742445783587.png","GET",3,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:03:31.832Z","info","/profile_pictures/2078095355564923.jpg","GET",1,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:03:33.367Z","info","/profile_pictures/289500500919707.jpg","GET",1,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:06:42.231Z","info","/images/image_1742528979946.jpg","GET",2,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:06:42.372Z","info","/notifications/67dce1ea31e5cb89facb0d1e","GET",141,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:06:42.494Z","info","/users/departments/67729fadd109caaa71240165","GET",136,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:06:42.498Z","info","/lead/conversation/67b2240ff7188ebe4c6992ef/messages/","GET",123,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:06:42.593Z","info","/lead/67b2240ff7188ebe4c6992ef","GET",226,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:06:42.801Z","info","/meta-ads/for-lead/","GET",198,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:06:42.980Z","info","/lead/conversation?page=1&limit=1200","GET",630,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:06:43.307Z","info","/meta-ads/for-lead/67b2240ff7188ebe4c6992ef","GET",14,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:06:52.690Z","info","/images/image_1742445783587.png","GET",2,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:06:52.696Z","info","/profile_pictures/2078095355564923.jpg","GET",1,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:06:52.699Z","info","/profile_pictures/289500500919707.jpg","GET",1,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:15:17.794Z","info","/images/image_1729451457799.png","GET",172,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:15:27.171Z","info","/notifications/67155695d1c51105eeefadf5","GET",9372,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:15:27.343Z","info","/users/departments/671553f4b001ad533a7d42b6","GET",9371,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:15:27.365Z","info","/lead/conversation/680a32a09f5e2a31c1bbfec2/messages/","GET",219,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:15:27.368Z","info","/meta-ads/for-lead/","GET",193,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:15:27.379Z","info","/lead/680a32a09f5e2a31c1bbfec2","GET",9253,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:15:27.415Z","info","/users/device-token","POST",35,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:15:27.553Z","info","/meta-ads/for-lead/680a32a09f5e2a31c1bbfec2","GET",19,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:15:27.715Z","info","/lead/conversation?page=1&limit=1200","GET",9868,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:15:27.720Z","info","/images/image_1742445079027.png","GET",2,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:15:27.721Z","info","/images/image_1742445095051.png","GET",1,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:15:27.723Z","info","/images/image_1742445108439.png","GET",1,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:15:27.724Z","info","/images/image_1742445115114.png","GET",1,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:15:32.533Z","info","/images/image_1739601147125.png","GET",1,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:15:32.535Z","info","/profile_pictures/2078095355564923.jpg","GET",1,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:15:32.537Z","info","/images/image_1735566511088.png","GET",1,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:15:32.539Z","info","/images/image_1742528979946.jpg","GET",1,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:15:32.541Z","info","/images/image_1735566882610.png","GET",1,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:15:32.542Z","info","/images/image_1735566725892.png","GET",0,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:15:32.546Z","info","/images/image_1738390967808.png","GET",1,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:15:32.548Z","info","/profile_pictures/289500500919707.jpg","GET",1,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:16:29.469Z","info","/profile_pictures/289500500919707.jpg","GET",1,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:21:27.034Z","info","/users?departmentName=CRE","GET",35,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:21:27.038Z","info","/meta-ads","GET",28,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:21:27.039Z","info","/users/departments/671553f4b001ad533a7d42b6","GET",36,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:21:27.104Z","info","/lead?page=1&limit=20&startDate=2025-07-03&endDate=2025-07-03","GET",117,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:21:28.841Z","info","/images/image_1739601147125.png","GET",1,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:21:28.854Z","info","/images/image_1742528979946.jpg","GET",1,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:21:28.876Z","info","/images/image_1735566511088.png","GET",1,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:26:38.334Z","info","/dashboard/date-wise-lead-data?startDate=2025-07-01&endDate=2025-07-03","GET",39,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:26:38.339Z","info","/dashboard/meetings?timeLength=month&mode=team","GET",40,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:26:38.360Z","info","/dashboard/notifications","GET",50,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:26:40.057Z","info","/dashboard/cre-performance?startDate=2025-07-01&endDate=2025-07-03","GET",1754,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:26:40.250Z","info","/settings/lead","GET",1958,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:26:40.252Z","info","/images/image_1735566511088.png","GET",1,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:26:40.256Z","info","/images/image_1739601147125.png","GET",3,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:26:40.260Z","info","/images/image_1742528979946.jpg","GET",3,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:26:42.822Z","info","/users/departments/67729fadd109caaa71240165","GET",248,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:26:51.677Z","info","/lead/conversation?page=1&limit=1200","GET",9104,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:26:56.487Z","info","/profile_pictures/2078095355564923.jpg","GET",0,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:26:56.497Z","info","/images/image_1735566511088.png","GET",1,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:27:54.834Z","info","/dashboard/cre-performance?startDate=Tue+Jul+01+2025+12%3A26%3A36+GMT%2B0600+%28Bangladesh+Standard+Time%29&endDate=Fri+Aug+01+2025+00%3A00%3A00+GMT%2B0600+%28Bangladesh+Standard+Time%29","GET",511,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:29:27.697Z","info","/dashboard/cre-performance?startDate=Tue+Jul+01+2025+12%3A26%3A36+GMT%2B0600+%28Bangladesh+Standard+Time%29&endDate=Thu+Jul+31+2025+12%3A26%3A36+GMT%2B0600+%28Bangladesh+Standard+Time%29","GET",1312,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:29:52.853Z","info","/dashboard/cre-performance?startDate=2025-02-01&endDate=2025-07-03","GET",820,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:30:06.842Z","info","/dashboard/cre-performance?startDate=Tue+Jul+01+2025+12%3A26%3A36+GMT%2B0600+%28Bangladesh+Standard+Time%29&endDate=Thu+Jul+31+2025+12%3A26%3A36+GMT%2B0600+%28Bangladesh+Standard+Time%29","GET",4486,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:30:45.828Z","info","/dashboard/cre-performance?startDate=Tue+Jul+01+2025+12%3A26%3A36+GMT%2B0600+%28Bangladesh+Standard+Time%29&endDate=Thu+Jul+31+2025+12%3A26%3A36+GMT%2B0600+%28Bangladesh+Standard+Time%29","GET",26749,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:30:46.871Z","info","/dashboard/cre-performance?startDate=2025-02-01&endDate=2025-07-03","GET",1118,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:31:26.917Z","info","/profile_pictures/289500500919707.jpg","GET",172,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:37:37.945Z","info","/dashboard/cre-performance?startDate=2025-02-01&endDate=2025-07-03","GET",722,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:37:52.562Z","info","/dashboard/cre-performance?startDate=Fri+Aug+01+2025+00%3A00%3A00+GMT%2B0600+%28Bangladesh+Standard+Time%29&endDate=Sun+Aug+03+2025+00%3A00%3A00+GMT%2B0600+%28Bangladesh+Standard+Time%29","GET",544,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:45:03.072Z","info","/users/departments/671553f4b001ad533a7d42b6","GET",610,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:45:03.628Z","info","/lead/conversation?page=1&limit=1200","GET",1609,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:45:27.034Z","info","/profile_pictures/2078095355564923.jpg","GET",4,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:45:27.210Z","info","/images/image_1735566511088.png","GET",175,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:45:27.257Z","info","/images/image_1742528979946.jpg","GET",45,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:45:27.380Z","info","/images/image_1739601147125.png","GET",121,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:45:27.531Z","info","/images/image_1735566882610.png","GET",150,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:45:27.778Z","info","/images/image_1738390967808.png","GET",246,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:45:27.782Z","info","/images/image_1735566725892.png","GET",3,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:45:27.785Z","info","/profile_pictures/289500500919707.jpg","GET",1,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:49:56.027Z","info","/lead/finance?startDate=Wed+Jan+01+2025+00%3A00%3A00+GMT%2B0600+%28Bangladesh+Standard+Time%29&endDate=Thu+Jul+03+2025+00%3A00%3A00+GMT%2B0600+%28Bangladesh+Standard+Time%29","GET",452,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:50:00.918Z","info","/images/image_1735566009070.png","GET",787,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:51:52.625Z","info","/lead/67a7284c6c8462fcceb3f218","GET",8,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:51:52.716Z","info","/meeting/67a7284d6c8462fcceb3f239","GET",17,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:54:27.193Z","info","/lead/68662763c5a9c54b406e9427","GET",357,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:54:27.200Z","info","/lead/conversation/68662763c5a9c54b406e9427/messages/","GET",357,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
"2025-07-03T06:54:27.359Z","info","/lead/conversation/68662763c5a9c54b406e9427/mark-messages-seen","PUT",341,"127.0.0.1"
"timestamp","level","route","method","duration","clientIp"
